time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.12000000000000001,-0.00019138339046,1.80791313137e-05,0.0182287504821,0.00179231771279,0.0119642742581,0.0,-0.00602665990477,0.000676516265939,0.3069228292,0.0288889622907,0.127784056633,0.0,453.086862558,453.892751994,455.204798181,455.997781455
0.23999999999999996,-0.00233775352795,0.000369563908497,0.0739640386089,0.0123314936089,0.027810052302,0.0,-0.0335578406383,0.00707558793893,0.624217222916,0.17970266825,0.147132093932,0.0,457.223653705,458.687157667,448.920309206,459.647546332
0.36000000000000004,-0.00927233013191,0.0030787522191,0.168588402464,0.0489941207523,0.0429350738864,0.0,-0.0861073329984,0.0470334354549,0.957102526384,0.353404524588,0.0566146029679,0.0,460.924038202,455.768643688,459.78693812,462.752444025
0.48000000000000015,-0.0236992437673,0.0141653816558,0.303833889025,0.0899721150492,0.0420968306944,0.0,-0.154788779503,0.148030023533,1.29691661506,0.289974349457,-0.187579919727,0.0,464.333482291,455.184271425,463.901863071,459.847777055
0.6000000000000002,-0.0455478054893,0.0408470030031,0.478943591394,0.119114332084,0.0153150017643,0.0,-0.202874224385,0.303938807811,1.61862207237,0.106305261067,-0.24937708145,0.0,458.467554253,458.33455022,462.926341447,454.76707728
0.7200000000000003,-0.0706819034577,0.0882781218812,0.691787580763,0.126376592823,6.27434604517,0.0,-0.210273392281,0.488396363726,1.92823403039,0.0377536791327,-0.230453668271,0.0,459.660242268,455.605454809,458.845484096,461.123097871
0.8400000000000004,-0.097504188768,0.16012132549,0.945840159647,0.387112999821,0.534038753309,0.0,-0.360900722616,0.771966981396,2.376469437,1.26831523153,-2.1592445175,0.0,545.974053126,397.095521897,509.647845111,587.443468812
0.9600000000000005,-0.205178984909,0.293134466062,1.2325083336,0.827530687345,0.596950460003,0.0,-1.41129535494,1.47209265835,2.25515300207,2.33382640572,-3.62615547261,0.0,454.639326441,453.154666478,457.891319454,461.196603181
1.0800000000000005,-0.415405996796,0.529843277355,1.47998946628,1.12056841258,0.179510395968,0.0,-2.00265959093,2.54027328622,1.84256687265,2.56001311809,-3.38082890354,0.0,457.974807705,454.676477321,449.47051197,472.493107783
1.2000000000000006,-0.663500049941,0.918285711324,1.66133615377,1.54319224665,6.21818975313,0.0,-2.06885268341,4.01656745781,1.10016009773,3.48131626032,-4.43357160101,0.0,529.219899541,436.010537656,470.077988343,523.655339661
1.3200000000000007,-0.899817756933,1.50086106596,1.71089657228,2.41207506329,6.04091214713,0.0,-1.80724621746,5.70062962443,-0.499336007919,5.34448280505,-6.74216352327,0.0,579.272436651,450.548179406,488.043198791,603.88533286
1.4400000000000008,-1.07685167383,2.2331133239,1.47976628289,3.7613337325,5.63162283675,0.0,-1.00117696091,6.13261792471,-3.43030515074,7.97080586241,-9.23248854716,0.0,615.353778943,461.777648643,488.656347954,621.23063177
1.560000000000001,-1.1017722837,2.90800825697,0.942119247006,5.11579758888,4.85677483802,0.0,0.738600319914,5.15277740513,-5.21627325662,9.79408414646,-11.517753475,0.0,638.224064318,451.161605699,492.341825499,615.387424022
1.680000000000001,-0.88898809508,3.5240756075,0.234563633445,0.0956485420947,3.60815266165,0.0,2.60360086178,5.22237314101,-6.88444043118,10.2356860192,-13.1127619249,0.0,623.472830378,433.419133506,491.965490026,582.216618662
1.8000000000000012,-0.568007893205,4.10180920027,0.0,1.57781873788,2.0759222,0.0,2.31401640648,4.18588889575,-9.21812249648,8.91144751327,-12.9037042058,0.0,561.632889799,425.468907415,530.969048536,529.055557467
