time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.12000000000000001,-0.00632817489412,0.000884442890966,2.00553093695,0.457929563965,0.14854578823,0.0,-0.119616673408,0.0524931627336,-0.118143094667,-1.7302995619,-1.02252222546,0.0,249.131258768,270.132090621,425.480174852,234.909478462
0.23999999999999996,-0.0276063807628,0.0383850915796,1.96217274559,0.586102463484,0.265421302645,0.0,-0.282417418084,0.728313092876,-0.458471648086,-3.41448556571,-2.08756324702,0.0,502.94835207,403.053972037,469.499038201,457.002044713
0.36000000000000004,-0.0888840402275,0.165727338344,1.91311418369,0.179121692031,0.271564105665,0.0,-0.750684413678,1.30386003571,-0.324857399493,-3.32315807753,-4.17719722077,0.0,494.204391822,406.332254279,463.71392153,463.771462568
0.48000000000000015,-0.195309205721,0.329617612273,1.88314775597,6.11971196305,6.10330941559,0.0,-0.925434022174,1.35659574397,-0.293442900118,-3.54905982975,-5.27313819395,0.0,387.213080526,320.335126048,406.517893042,347.782713109
0.6000000000000002,-0.29229107503,0.481384742158,1.82274260989,5.71773070488,5.70886920351,0.0,-0.703506286458,1.18526206728,-0.875109827457,-3.59833688111,-6.77796298568,0.0,379.034875741,125.665314988,128.460650313,168.387528128
0.7200000000000003,-0.362728971368,0.613229051262,1.66050337234,5.35487351268,5.14796405676,0.0,-0.44040642916,1.00954307951,-1.8498684273,-2.94143104458,-8.85516252694,0.0,395.356020085,139.538602558,143.092833079,186.67161078
0.8400000000000004,-0.391802533224,0.729841411978,1.37084657386,5.08271036109,4.15432257619,0.0,-0.0322469271311,0.98771278654,-3.01218847797,-2.21035415659,-10.1287465936,0.0,391.069023498,152.591685357,154.133712044,212.566650917
0.9600000000000005,-0.379361621371,0.865988769707,0.931830535606,4.88627499494,2.92952002847,0.0,0.169108820105,1.33388078414,-4.31263977654,-1.56991570555,-10.4592344601,0.0,379.056160094,190.020603324,195.24579441,236.535614253
1.0800000000000005,-0.374390089638,1.05071345637,0.337085041343,4.72601950812,1.69160542331,0.0,-0.181032921465,1.69675667786,-5.59187341447,-1.2566921671,-10.2062773321,0.0,374.186433561,235.779326133,257.276859904,268.233472314
1.2000000000000006,-0.432900778624,1.24723610384,0.0,4.58779422634,0.559159564157,0.0,-0.782619209819,1.45178113602,-6.89278974252,-1.26890693766,-9.44141373738,0.0,378.570825499,306.264908118,313.897091446,295.622814628
